AÑO,AREA,NIVEL,GENERO,ENTIDAD,REGION,N
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Chihuahua,Noroeste,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Ciudad de México,Centrosur,29
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Coahuila,Noreste,5
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Durango,Noroeste,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Guanajuato,Centronorte,8
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Jalisco,Occidente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Michoacán,Occidente,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Morelos,Centrosur,11
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,México,Centrosur,24
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Nayarit,Occidente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Nuevo León,Noreste,5
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Puebla,Oriente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Querétaro,Centronorte,6
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,San Luis Potosí,Centronorte,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,6
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sinaloa,Noroeste,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sonora,Noroeste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Tamaulipas,Noreste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Veracruz,Oriente,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Yucatán,Sureste,12
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Zacatecas,Centronorte,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California,Noroeste,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California Sur,Noroeste,5
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Ciudad de México,Centrosur,12
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Guanajuato,Centronorte,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Morelos,Centrosur,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,México,Centrosur,7
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Nayarit,Occidente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Nuevo León,Noreste,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Puebla,Oriente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Querétaro,Centronorte,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,San Luis Potosí,Centronorte,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sonora,Noroeste,8
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Tamaulipas,Noreste,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Veracruz,Oriente,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Yucatán,Sureste,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Aguascalientes,Centronorte,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California,Noroeste,13
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California Sur,Noroeste,10
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Campeche,Sureste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chiapas,Suroeste,13
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chihuahua,Noroeste,14
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Ciudad de México,Centrosur,52
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Coahuila,Noreste,17
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Colima,Occidente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Durango,Noroeste,13
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guanajuato,Centronorte,22
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guerrero,Suroeste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Hidalgo,Oriente,14
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Jalisco,Occidente,22
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Michoacán,Occidente,12
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Morelos,Centrosur,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,México,Centrosur,40
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nayarit,Occidente,7
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nuevo León,Noreste,19
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Oaxaca,Suroeste,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Puebla,Oriente,14
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Querétaro,Centronorte,7
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Quintana Roo,Sureste,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,San Luis Potosí,Centronorte,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,28
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sinaloa,Noroeste,22
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sonora,Noroeste,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tabasco,Sureste,10
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tamaulipas,Noreste,15
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tlaxcala,Oriente,5
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Veracruz,Oriente,17
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Yucatán,Sureste,17
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Zacatecas,Centronorte,2
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Aguascalientes,Centronorte,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California,Noroeste,7
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California Sur,Noroeste,16
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Campeche,Sureste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chiapas,Suroeste,11
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chihuahua,Noroeste,14
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Ciudad de México,Centrosur,80
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Coahuila,Noreste,17
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Colima,Occidente,1
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Durango,Noroeste,12
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guanajuato,Centronorte,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guerrero,Suroeste,5
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Hidalgo,Oriente,22
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Jalisco,Occidente,25
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Michoacán,Occidente,13
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Morelos,Centrosur,17
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,México,Centrosur,39
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nayarit,Occidente,6
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nuevo León,Noreste,31
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Oaxaca,Suroeste,9
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Puebla,Oriente,14
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Querétaro,Centronorte,18
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,San Luis Potosí,Centronorte,19
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,38
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sinaloa,Noroeste,29
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sonora,Noroeste,23
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tabasco,Sureste,4
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tamaulipas,Noreste,8
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tlaxcala,Oriente,3
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Veracruz,Oriente,20
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Yucatán,Sureste,21
2018,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Zacatecas,Centronorte,3
2018,CIENCIAS SOCIALES,1,HOMBRE,Aguascalientes,Centronorte,21
2018,CIENCIAS SOCIALES,1,HOMBRE,Baja California,Noroeste,43
2018,CIENCIAS SOCIALES,1,HOMBRE,Baja California Sur,Noroeste,6
2018,CIENCIAS SOCIALES,1,HOMBRE,Campeche,Sureste,3
2018,CIENCIAS SOCIALES,1,HOMBRE,Chiapas,Suroeste,35
2018,CIENCIAS SOCIALES,1,HOMBRE,Chihuahua,Noroeste,31
2018,CIENCIAS SOCIALES,1,HOMBRE,Ciudad de México,Centrosur,384
2018,CIENCIAS SOCIALES,1,HOMBRE,Coahuila,Noreste,14
2018,CIENCIAS SOCIALES,1,HOMBRE,Colima,Occidente,14
2018,CIENCIAS SOCIALES,1,HOMBRE,Durango,Noroeste,6
2018,CIENCIAS SOCIALES,1,HOMBRE,Guanajuato,Centronorte,33
2018,CIENCIAS SOCIALES,1,HOMBRE,Guerrero,Suroeste,8
2018,CIENCIAS SOCIALES,1,HOMBRE,Hidalgo,Oriente,22
2018,CIENCIAS SOCIALES,1,HOMBRE,Jalisco,Occidente,98
2018,CIENCIAS SOCIALES,1,HOMBRE,Michoacán,Occidente,40
2018,CIENCIAS SOCIALES,1,HOMBRE,Morelos,Centrosur,19
2018,CIENCIAS SOCIALES,1,HOMBRE,México,Centrosur,105
2018,CIENCIAS SOCIALES,1,HOMBRE,Nayarit,Occidente,9
2018,CIENCIAS SOCIALES,1,HOMBRE,Nuevo León,Noreste,62
2018,CIENCIAS SOCIALES,1,HOMBRE,Oaxaca,Suroeste,9
2018,CIENCIAS SOCIALES,1,HOMBRE,Puebla,Oriente,56
2018,CIENCIAS SOCIALES,1,HOMBRE,Querétaro,Centronorte,16
2018,CIENCIAS SOCIALES,1,HOMBRE,Quintana Roo,Sureste,18
2018,CIENCIAS SOCIALES,1,HOMBRE,San Luis Potosí,Centronorte,25
2018,CIENCIAS SOCIALES,1,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,36
2018,CIENCIAS SOCIALES,1,HOMBRE,Sinaloa,Noroeste,18
2018,CIENCIAS SOCIALES,1,HOMBRE,Sonora,Noroeste,17
2018,CIENCIAS SOCIALES,1,HOMBRE,Tabasco,Sureste,5
2018,CIENCIAS SOCIALES,1,HOMBRE,Tamaulipas,Noreste,14
2018,CIENCIAS SOCIALES,1,HOMBRE,Tlaxcala,Oriente,15
2018,CIENCIAS SOCIALES,1,HOMBRE,Veracruz,Oriente,25
2018,CIENCIAS SOCIALES,1,HOMBRE,Yucatán,Sureste,11
2018,CIENCIAS SOCIALES,1,HOMBRE,Zacatecas,Centronorte,14
2018,CIENCIAS SOCIALES,1,MUJER,Aguascalientes,Centronorte,15
2018,CIENCIAS SOCIALES,1,MUJER,Baja California,Noroeste,39
2018,CIENCIAS SOCIALES,1,MUJER,Baja California Sur,Noroeste,6
2018,CIENCIAS SOCIALES,1,MUJER,Campeche,Sureste,1
2018,CIENCIAS SOCIALES,1,MUJER,Chiapas,Suroeste,24
2018,CIENCIAS SOCIALES,1,MUJER,Chihuahua,Noroeste,25
2018,CIENCIAS SOCIALES,1,MUJER,Ciudad de México,Centrosur,327
2018,CIENCIAS SOCIALES,1,MUJER,Coahuila,Noreste,11
2018,CIENCIAS SOCIALES,1,MUJER,Colima,Occidente,16
2018,CIENCIAS SOCIALES,1,MUJER,Durango,Noroeste,6
2018,CIENCIAS SOCIALES,1,MUJER,Guanajuato,Centronorte,31
2018,CIENCIAS SOCIALES,1,MUJER,Guerrero,Suroeste,5
2018,CIENCIAS SOCIALES,1,MUJER,Hidalgo,Oriente,12
2018,CIENCIAS SOCIALES,1,MUJER,Jalisco,Occidente,79
2018,CIENCIAS SOCIALES,1,MUJER,Michoacán,Occidente,26
2018,CIENCIAS SOCIALES,1,MUJER,Morelos,Centrosur,27
2018,CIENCIAS SOCIALES,1,MUJER,México,Centrosur,92
2018,CIENCIAS SOCIALES,1,MUJER,Nayarit,Occidente,8
2018,CIENCIAS SOCIALES,1,MUJER,Nuevo León,Noreste,43
2018,CIENCIAS SOCIALES,1,MUJER,Oaxaca,Suroeste,13
2018,CIENCIAS SOCIALES,1,MUJER,Puebla,Oriente,48
2018,CIENCIAS SOCIALES,1,MUJER,Querétaro,Centronorte,16
2018,CIENCIAS SOCIALES,1,MUJER,Quintana Roo,Sureste,14
2018,CIENCIAS SOCIALES,1,MUJER,San Luis Potosí,Centronorte,10
2018,CIENCIAS SOCIALES,1,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,35
2018,CIENCIAS SOCIALES,1,MUJER,Sinaloa,Noroeste,20
2018,CIENCIAS SOCIALES,1,MUJER,Sonora,Noroeste,20
2018,CIENCIAS SOCIALES,1,MUJER,Tabasco,Sureste,7
2018,CIENCIAS SOCIALES,1,MUJER,Tamaulipas,Noreste,16
2018,CIENCIAS SOCIALES,1,MUJER,Tlaxcala,Oriente,11
2018,CIENCIAS SOCIALES,1,MUJER,Veracruz,Oriente,35
2018,CIENCIAS SOCIALES,1,MUJER,Yucatán,Sureste,17
2018,CIENCIAS SOCIALES,1,MUJER,Zacatecas,Centronorte,12
2018,CIENCIAS SOCIALES,2,HOMBRE,Aguascalientes,Centronorte,4
2018,CIENCIAS SOCIALES,2,HOMBRE,Baja California,Noroeste,17
2018,CIENCIAS SOCIALES,2,HOMBRE,Chiapas,Suroeste,8
2018,CIENCIAS SOCIALES,2,HOMBRE,Chihuahua,Noroeste,10
2018,CIENCIAS SOCIALES,2,HOMBRE,Ciudad de México,Centrosur,193
2018,CIENCIAS SOCIALES,2,HOMBRE,Coahuila,Noreste,5
2018,CIENCIAS SOCIALES,2,HOMBRE,Colima,Occidente,2
2018,CIENCIAS SOCIALES,2,HOMBRE,Guanajuato,Centronorte,3
2018,CIENCIAS SOCIALES,2,HOMBRE,Guerrero,Suroeste,3
2018,CIENCIAS SOCIALES,2,HOMBRE,Jalisco,Occidente,32
2018,CIENCIAS SOCIALES,2,HOMBRE,Michoacán,Occidente,4
2018,CIENCIAS SOCIALES,2,HOMBRE,Morelos,Centrosur,13
2018,CIENCIAS SOCIALES,2,HOMBRE,México,Centrosur,26
2018,CIENCIAS SOCIALES,2,HOMBRE,Nuevo León,Noreste,21
2018,CIENCIAS SOCIALES,2,HOMBRE,Oaxaca,Suroeste,2
2018,CIENCIAS SOCIALES,2,HOMBRE,Puebla,Oriente,18
2018,CIENCIAS SOCIALES,2,HOMBRE,Querétaro,Centronorte,7
2018,CIENCIAS SOCIALES,2,HOMBRE,Quintana Roo,Sureste,2
2018,CIENCIAS SOCIALES,2,HOMBRE,San Luis Potosí,Centronorte,5
2018,CIENCIAS SOCIALES,2,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,10
2018,CIENCIAS SOCIALES,2,HOMBRE,Sinaloa,Noroeste,5
2018,CIENCIAS SOCIALES,2,HOMBRE,Sonora,Noroeste,9
2018,CIENCIAS SOCIALES,2,HOMBRE,Tamaulipas,Noreste,1
2018,CIENCIAS SOCIALES,2,HOMBRE,Tlaxcala,Oriente,4
2018,CIENCIAS SOCIALES,2,HOMBRE,Veracruz,Oriente,6
2018,CIENCIAS SOCIALES,2,HOMBRE,Yucatán,Sureste,4
2018,CIENCIAS SOCIALES,2,HOMBRE,Zacatecas,Centronorte,6
2018,CIENCIAS SOCIALES,2,MUJER,Aguascalientes,Centronorte,2
2018,CIENCIAS SOCIALES,2,MUJER,Baja California,Noroeste,21
2018,CIENCIAS SOCIALES,2,MUJER,Baja California Sur,Noroeste,1
2018,CIENCIAS SOCIALES,2,MUJER,Campeche,Sureste,1
2018,CIENCIAS SOCIALES,2,MUJER,Chiapas,Suroeste,4
2018,CIENCIAS SOCIALES,2,MUJER,Chihuahua,Noroeste,3
2018,CIENCIAS SOCIALES,2,MUJER,Ciudad de México,Centrosur,167
2018,CIENCIAS SOCIALES,2,MUJER,Coahuila,Noreste,1
2018,CIENCIAS SOCIALES,2,MUJER,Colima,Occidente,1
2018,CIENCIAS SOCIALES,2,MUJER,Guanajuato,Centronorte,2
2018,CIENCIAS SOCIALES,2,MUJER,Guerrero,Suroeste,1
2018,CIENCIAS SOCIALES,2,MUJER,Hidalgo,Oriente,1
2018,CIENCIAS SOCIALES,2,MUJER,Jalisco,Occidente,17
2018,CIENCIAS SOCIALES,2,MUJER,Michoacán,Occidente,9
2018,CIENCIAS SOCIALES,2,MUJER,Morelos,Centrosur,15
2018,CIENCIAS SOCIALES,2,MUJER,México,Centrosur,19
2018,CIENCIAS SOCIALES,2,MUJER,Nayarit,Occidente,2
2018,CIENCIAS SOCIALES,2,MUJER,Nuevo León,Noreste,22
2018,CIENCIAS SOCIALES,2,MUJER,Oaxaca,Suroeste,1
2018,CIENCIAS SOCIALES,2,MUJER,Puebla,Oriente,9
2018,CIENCIAS SOCIALES,2,MUJER,Querétaro,Centronorte,3
2018,CIENCIAS SOCIALES,2,MUJER,Quintana Roo,Sureste,1
2018,CIENCIAS SOCIALES,2,MUJER,San Luis Potosí,Centronorte,2
2018,CIENCIAS SOCIALES,2,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,16
2018,CIENCIAS SOCIALES,2,MUJER,Sinaloa,Noroeste,3
2018,CIENCIAS SOCIALES,2,MUJER,Sonora,Noroeste,5
2018,CIENCIAS SOCIALES,2,MUJER,Tamaulipas,Noreste,1
2018,CIENCIAS SOCIALES,2,MUJER,Veracruz,Oriente,6
2018,CIENCIAS SOCIALES,2,MUJER,Yucatán,Sureste,2
2018,CIENCIAS SOCIALES,2,MUJER,Zacatecas,Centronorte,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Aguascalientes,Centronorte,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Baja California,Noroeste,14
2018,CIENCIAS SOCIALES,3,HOMBRE,Baja California Sur,Noroeste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Chiapas,Suroeste,2
2018,CIENCIAS SOCIALES,3,HOMBRE,Chihuahua,Noroeste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Ciudad de México,Centrosur,182
2018,CIENCIAS SOCIALES,3,HOMBRE,Jalisco,Occidente,13
2018,CIENCIAS SOCIALES,3,HOMBRE,Michoacán,Occidente,3
2018,CIENCIAS SOCIALES,3,HOMBRE,Morelos,Centrosur,4
2018,CIENCIAS SOCIALES,3,HOMBRE,México,Centrosur,5
2018,CIENCIAS SOCIALES,3,HOMBRE,Nuevo León,Noreste,6
2018,CIENCIAS SOCIALES,3,HOMBRE,Oaxaca,Suroeste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Puebla,Oriente,7
2018,CIENCIAS SOCIALES,3,HOMBRE,Querétaro,Centronorte,2
2018,CIENCIAS SOCIALES,3,HOMBRE,San Luis Potosí,Centronorte,2
2018,CIENCIAS SOCIALES,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,8
2018,CIENCIAS SOCIALES,3,HOMBRE,Sinaloa,Noroeste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Tabasco,Sureste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Tamaulipas,Noreste,1
2018,CIENCIAS SOCIALES,3,HOMBRE,Veracruz,Oriente,3
2018,CIENCIAS SOCIALES,3,HOMBRE,Zacatecas,Centronorte,3
2018,CIENCIAS SOCIALES,3,MUJER,Baja California,Noroeste,8
2018,CIENCIAS SOCIALES,3,MUJER,Chiapas,Suroeste,3
2018,CIENCIAS SOCIALES,3,MUJER,Chihuahua,Noroeste,1
2018,CIENCIAS SOCIALES,3,MUJER,Ciudad de México,Centrosur,87
2018,CIENCIAS SOCIALES,3,MUJER,Colima,Occidente,1
2018,CIENCIAS SOCIALES,3,MUJER,Guanajuato,Centronorte,1
2018,CIENCIAS SOCIALES,3,MUJER,Jalisco,Occidente,6
2018,CIENCIAS SOCIALES,3,MUJER,Michoacán,Occidente,2
2018,CIENCIAS SOCIALES,3,MUJER,Morelos,Centrosur,1
2018,CIENCIAS SOCIALES,3,MUJER,México,Centrosur,6
2018,CIENCIAS SOCIALES,3,MUJER,Nuevo León,Noreste,1
2018,CIENCIAS SOCIALES,3,MUJER,Puebla,Oriente,1
2018,CIENCIAS SOCIALES,3,MUJER,Querétaro,Centronorte,1
2018,CIENCIAS SOCIALES,3,MUJER,Quintana Roo,Sureste,1
2018,CIENCIAS SOCIALES,3,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,2
2018,CIENCIAS SOCIALES,3,MUJER,Sinaloa,Noroeste,2
2018,CIENCIAS SOCIALES,3,MUJER,Sonora,Noroeste,1
2018,CIENCIAS SOCIALES,3,MUJER,Tabasco,Sureste,1
2018,CIENCIAS SOCIALES,3,MUJER,Tamaulipas,Noreste,1
2018,CIENCIAS SOCIALES,3,MUJER,Veracruz,Oriente,2
2018,CIENCIAS SOCIALES,C,HOMBRE,Aguascalientes,Centronorte,15
2018,CIENCIAS SOCIALES,C,HOMBRE,Baja California,Noroeste,23
2018,CIENCIAS SOCIALES,C,HOMBRE,Baja California Sur,Noroeste,4
2018,CIENCIAS SOCIALES,C,HOMBRE,Campeche,Sureste,3
2018,CIENCIAS SOCIALES,C,HOMBRE,Chiapas,Suroeste,12
2018,CIENCIAS SOCIALES,C,HOMBRE,Chihuahua,Noroeste,12
2018,CIENCIAS SOCIALES,C,HOMBRE,Ciudad de México,Centrosur,153
2018,CIENCIAS SOCIALES,C,HOMBRE,Coahuila,Noreste,10
2018,CIENCIAS SOCIALES,C,HOMBRE,Colima,Occidente,7
2018,CIENCIAS SOCIALES,C,HOMBRE,Durango,Noroeste,2
2018,CIENCIAS SOCIALES,C,HOMBRE,Guanajuato,Centronorte,23
2018,CIENCIAS SOCIALES,C,HOMBRE,Guerrero,Suroeste,4
2018,CIENCIAS SOCIALES,C,HOMBRE,Hidalgo,Oriente,19
2018,CIENCIAS SOCIALES,C,HOMBRE,Jalisco,Occidente,47
2018,CIENCIAS SOCIALES,C,HOMBRE,Michoacán,Occidente,11
2018,CIENCIAS SOCIALES,C,HOMBRE,Morelos,Centrosur,1
2018,CIENCIAS SOCIALES,C,HOMBRE,México,Centrosur,49
2018,CIENCIAS SOCIALES,C,HOMBRE,Nayarit,Occidente,4
2018,CIENCIAS SOCIALES,C,HOMBRE,Nuevo León,Noreste,39
2018,CIENCIAS SOCIALES,C,HOMBRE,Oaxaca,Suroeste,13
2018,CIENCIAS SOCIALES,C,HOMBRE,Puebla,Oriente,30
2018,CIENCIAS SOCIALES,C,HOMBRE,Querétaro,Centronorte,13
2018,CIENCIAS SOCIALES,C,HOMBRE,Quintana Roo,Sureste,4
2018,CIENCIAS SOCIALES,C,HOMBRE,San Luis Potosí,Centronorte,6
2018,CIENCIAS SOCIALES,C,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,38
2018,CIENCIAS SOCIALES,C,HOMBRE,Sinaloa,Noroeste,14
2018,CIENCIAS SOCIALES,C,HOMBRE,Sonora,Noroeste,17
2018,CIENCIAS SOCIALES,C,HOMBRE,Tabasco,Sureste,3
2018,CIENCIAS SOCIALES,C,HOMBRE,Tamaulipas,Noreste,6
2018,CIENCIAS SOCIALES,C,HOMBRE,Tlaxcala,Oriente,6
2018,CIENCIAS SOCIALES,C,HOMBRE,Veracruz,Oriente,18
2018,CIENCIAS SOCIALES,C,HOMBRE,Yucatán,Sureste,6
2018,CIENCIAS SOCIALES,C,HOMBRE,Zacatecas,Centronorte,2
2018,CIENCIAS SOCIALES,C,MUJER,Aguascalientes,Centronorte,6
2018,CIENCIAS SOCIALES,C,MUJER,Baja California,Noroeste,23
2018,CIENCIAS SOCIALES,C,MUJER,Baja California Sur,Noroeste,6
2018,CIENCIAS SOCIALES,C,MUJER,Campeche,Sureste,4
2018,CIENCIAS SOCIALES,C,MUJER,Chiapas,Suroeste,9
2018,CIENCIAS SOCIALES,C,MUJER,Chihuahua,Noroeste,12
